,id,sneaker,price,brand,date
2919,2920,['adidas Continental 80 Off White Gum'],50,adidas,release: 11/22/2018
2920,2921,['adidas EQT Support Mid Adv Alphatype'],55,adidas,release: 11/22/2018
2921,2922,['Air Force 1 Low Utility maharishi White'],300,Air,release: 11/29/2018
2922,2923,['Air VaporMax Utility Moon Particle Black'],148,Air,release: 11/27/2018
2923,2924,['adidas EQT Support 91/18 Alphatype'],70,adidas,release: 11/22/2018
2924,2925,['LeBron Zoom Soldier 12 Air Raid'],60,LeBron,release: 11/27/2018
2925,2926,['Reebok Answer 4.5 Black Coal'],185,Reebok,release: 11/27/2018
2926,2927,['Air VaporMax Moc 2 Moon Particle (W)'],131,Air,release: 11/26/2018
2927,2928,['adidas Crazy BYW X Alphatype'],120,adidas,release: 11/22/2018
2928,2929,['Air VaporMax 2019 Club Gold Ember Glow'],92,Air,release: 11/26/2018
2929,2930,['Converse One Star Ox Tyler The Creator x Foot Locker Oyvind Lauvdahl'],120,Converse,release: 11/26/2018
2930,2931,['Air VaporMax Plus Overbranding Black'],208,Air,release: 11/21/2018
2931,2932,['Nike React Runner Mid WR ISPA White Light Crimson'],72,Nike,release: 11/21/2018
2932,2933,['Converse Chuck Taylor 70s Hi Tyler The Creator x Foot Locker Wyatt Navarro'],150,Converse,release: 11/26/2018
2933,2934,['Converse Chuck Taylor 70s Hi Tyler The Creator x Foot Locker Wyatt & Oyvind'],160,Converse,release: 11/26/2018
2934,2935,['Nike React Runner Mid WR ISPA Black'],70,Nike,release: 11/21/2018
2935,2936,['Puma Clyde Court Disrupt Black Electric Purple'],87,Puma,release: 11/21/2018
2936,2937,['Air VaporMax Plus Overbranding Bright Crimson'],135,Air,release: 11/21/2018
2937,2938,['adidas Futurecraft 4D Onix Aero Green'],555,adidas,release: 11/21/2018
2938,2939,['Nike React Element 55 Metallic Gold'],59,Nike,release: 11/21/2018
2939,2940,['Under Armour Curry 5 Chef Curry'],150,Under,release: 11/16/2018
2940,2941,['Nike Classic Cortez Overbranding Red Orbit'],65,Nike,release: 11/21/2018
2941,2942,['Nike React Runner Mid WR ISPA Blue Void Team Orange'],69,Nike,release: 11/21/2018
2942,2943,['New Balance 997S Kith nonnative'],225,New,release: 11/21/2018
2943,2944,['Converse Chuck Taylor All-Star 70s Hi Golf Le Fleur Parchment'],150,Converse,release: 11/15/2018
2944,2945,['Nike ACG Angels Rest Black'],70,Nike,release: 11/15/2018
2945,2946,['New Balance 997S Fusion Kith x United Arrows and Sons Grey Pink'],300,New,release: 11/21/2018
2946,2947,['Jordan Westbrook 0.3 Dazzle'],74,Jordan,release: 11/21/2018
2947,2948,['Converse Chuck Taylor All-Star 70s Hi Golf Le Fleur Burlap'],94,Converse,release: 11/15/2018
2948,2949,['Converse One Star Ox Golf Le Fleur Burlap'],79,Converse,release: 11/15/2018
2949,2950,['Nike ACG Ruckel Ridge Light British Tan'],100,Nike,release: 11/15/2018
2950,2951,['Air Zoom Spiridon 16 Overbranding Total Orange'],75,Air,release: 11/21/2018
2951,2952,['Nike ACG Dog Mountain Black Oil Grey'],81,Nike,release: 11/15/2018
2952,2953,['New Balance 997S Kith United Arrows and Sons'],180,New,release: 11/21/2018
2953,2954,['New Balance 997 OG Kith United Arrows and Sons'],275,New,release: 11/21/2018
2954,2955,['Nike Epic React Flyknit Black Gold (W)'],65,Nike,release: 11/15/2018
2955,2956,['Air Force Max CB Black Metallic Gold'],75,Air,release: 11/15/2018
2956,2957,['New Balance 997 OG Kith nonnative'],300,New,release: 11/21/2018
2957,2958,['Nike ACG Angels Rest Parachute Beige'],82,Nike,release: 11/15/2018
2958,2959,['Air Force 1 Utility Odell Beckham Jr'],118,Air,release: 11/19/2018
2959,2960,['Nike ACG Okwahn 2 Sequoia Racer Blue Yellow Ochre'],90,Nike,release: 11/15/2018
2960,2961,['Reebok Iverson Legacy Black White'],110,Reebok,release: 11/15/2018
2961,2962,['adidas Marathon x 5923 Never Made Pack Triple White'],50,adidas,release: 11/19/2018
2962,2963,['adidas Rising Star x R1 Never Made Pack Triple White'],59,adidas,release: 11/19/2018
2963,2964,['adidas Boston Super x R1 Never Made Pack Triple White'],59,adidas,release: 11/19/2018
2964,2965,['Nike ACG Okwahn 2 Desert'],135,Nike,release: 11/15/2018
2965,2966,['adidas Country x Kamanda Never Made Pack Triple White'],59,adidas,release: 11/19/2018
2966,2967,['adidas ZX 930 x EQT Never Made Pack Triple White'],73,adidas,release: 11/19/2018
2967,2968,['adidas AW Turnout Trainer Alexander Wang Clear Mint Core Black'],185,adidas,release: 11/14/2018
2968,2969,['adidas AW Turnout Bball Alexander Wang Triple Black'],74,adidas,release: 11/14/2018
2969,2970,['adidas AW Puff Trainer Alexander Wang Core Black Solar Green'],237,adidas,release: 11/14/2018
2970,2971,['adidas AW Skate Super Alexander Wang Black White'],170,adidas,release: 11/14/2018
2971,2972,['Converse Chuck Taylor All-Star 70s Hi Fear of God Black'],200,Converse,release: 11/04/2018
2972,2973,['Sandalboyz Slides Billionaire Boys Club Black Diamond & Dollar Sign'],110,Sandalboyz,release: 11/04/2018
2973,2974,['Air Force 1 Utility Black Gum'],64,Air,release: 11/03/2018
2974,2975,['adidas Ultra Boost 4.0 Orca'],99,adidas,release: 11/03/2018
2975,2976,['Converse Chuck Taylor All-Star 70s Hi Fear of God Cream'],205,Converse,release: 11/03/2018
2976,2977,['K-Swiss Classic 88 Knit 003 Gary Vee Black Clouds and Dirt'],85,K-Swiss,release: 11/03/2018
2977,2978,['Nike Cortez Nylon DSM Black White'],120,Nike,release: 11/03/2018
2978,2979,['Vans Sk8-Hi Notchback Pro Defcon Camo Black'],450,Vans,release: 11/10/2018
2979,2980,['Nike Cortez Nylon DSM Forrest Gump'],200,Nike,release: 11/03/2018
2980,2981,['Saucony Freedom ISO Hanon Granite'],210,Saucony,release: 11/03/2018
2981,2982,['Air Max 270 Bowfin Mowabb'],79,Air,release: 11/10/2018
2982,2983,['Reebok Answer 4.5 White Red Black'],80,Reebok,release: 11/10/2018
2983,2984,['Air Force 1 Low Retro Cocoa Snake (2018)'],260,Air,release: 11/03/2018
2984,2985,['Fila Grant Hill 2 Hall of Fame White'],320,Fila,release: 11/03/2018
2985,2986,['Reebok Answer 4.5 Black Grey Red'],84,Reebok,release: 11/10/2018
2986,2987,['Nike Vandal High Meant To Fly (W)'],110,Nike,release: 11/10/2018
2987,2988,['Mizuno Wave Rider 1 24 Kilates King Kobra'],148,Mizuno,release: 11/10/2018
2988,2989,['adidas EQT Cushion 2 Pusha T'],850,adidas,release: 11/03/2018
2989,2990,['New Balance RC-1 nanamica Gore-tex Tan'],232,New,release: 11/10/2018
2990,2991,['Air VaporMax Plus Black Metallic Gold Anthracite'],240,Air,release: 11/10/2018
2991,2992,['Asics Gel-Lyte III Afew x Beams Orange Koi'],349,Asics,release: 11/10/2018
2992,2993,['Asics Gel-Delva 1 Kiko Kostadinov Black'],500,Asics,release: 11/09/2018
2993,2994,['Asics Gel-Lyte III Afew x Beams Orange Koi (Special Box)'],802,Asics,release: 11/10/2018
2994,2995,['Palace Ralph Lauren Formal Slipper Engineered Equestrian Print'],600,Palace,release: 11/09/2018
2995,2996,['Off-White Vulc Low Black (Updated Stripes)'],285,Off-White,release: 11/09/2018
2996,2997,['adidas Ultra Boost Undefeated Performance Running Black'],103,adidas,release: 11/09/2018
2997,2998,['Nike SB Dunk Low Diamond Supply Co Black Diamond'],194,Nike,release: 11/08/2018
2998,2999,['Air VaporMax Run Utility Urban Bounce'],161,Air,release: 11/08/2018
2999,3000,['Nike Odyssey React Shield Wet Hot'],78,Nike,release: 11/08/2018
3000,3001,['Nike Zoom Rookie Black'],102,Nike,release: 11/09/2018
3001,3002,['Clarks Wallabees Extra Butter x The Halal Guys Chili'],105,Clarks,release: 11/09/2018
3002,3003,['Air Zoom Pegasus 35 Shield Wet Fly'],80,Air,release: 11/08/2018
3003,3004,['Reebok Sole Fury White Black Lime'],120,Reebok,release: 11/08/2018
3004,3005,['adidas Ultra Boost Undefeated Performance Running Grey'],111,adidas,release: 11/09/2018
3005,3006,['Air Force 1 High NBA Black Metallic Gold'],78,Air,release: 11/09/2018
3006,3007,['Jordan Why Not Zer0.1 Chaos Black'],130,Jordan,release: 11/08/2018
3007,3008,['Air Huarache Gripp Black Team Orange'],150,Air,release: 11/08/2018
3008,3009,['Jordan Why Not Zer0.1 Chaos White'],160,Jordan,release: 11/08/2018
3009,3010,['adidas adiZero Adios 3 Undefeated Performance Running'],84,adidas,release: 11/09/2018
3010,3011,['adidas adiZero XT Boost Undefeated Performance Running'],84,adidas,release: 11/09/2018
3011,3012,['adidas Pure Boost RBL Undefeated Performance Running'],85,adidas,release: 11/09/2018
3012,3013,['adidas Harden Vol. 3 Invader'],52,adidas,release: 11/02/2018
3013,3014,['Converse Chuck Taylor All-Star 70s Ox Carhartt WIP Milner'],300,Converse,release: 11/08/2018
3014,3015,"['Jordan 1 Retro High ""Not for Resale"" Varsity Red']",493,Jordan,release: 11/07/2018
3015,3016,['Clarks Wallabees Extra Butter x The Halal Guys Cream'],90,Clarks,release: 11/09/2018
3016,3017,['adidas Pure Boost LTD Undefeated Performance Running'],100,adidas,release: 11/09/2018
3017,3018,['Asics Gel-Delva 1 Kiko Kostadinov Forest'],180,Asics,release: 11/09/2018
3018,3019,['Air Force 1 High Utility Particle Beige (W)'],100,Air,release: 11/02/2018
3019,3020,['Air Force 1 Mid Utility White Black (GS)'],260,Air,release: 11/02/2018
3020,3021,['adidas Consortium 4D Kith Aspen'],400,adidas,release: 11/02/2018
3021,3022,['adidas NMD R1 STLT Parley Core Black'],94,adidas,release: 11/07/2018
3022,3023,['Jordan 1 Retro High Strap N7'],110,Jordan,release: 11/07/2018
3023,3024,['Clarks Wallabees Ronnie Fieg Bordeaux'],229,Clarks,release: 11/09/2018
3024,3025,['Clarks Wallabees Ronnie Fieg Sand'],230,Clarks,release: 11/09/2018
3025,3026,['Clarks Wallabees Ronnie Fieg Forest Green'],245,Clarks,release: 11/09/2018
3026,3027,['New Balance RC-1 Tokyo Design Studio Leather Tan'],125,New,release: 11/02/2018
3027,3028,['Air Force 1 High Utility Olive Canvas (W)'],140,Air,release: 11/02/2018
3028,3029,['adidas Temper Run Light Brown'],78,adidas,release: 11/07/2018
3029,3030,['Jordan Why Not Zer0.1 Low N7'],108,Jordan,release: 11/07/2018
3030,3031,['Asics Gel-Delva 1 Kiko Kostadinov Caramel'],272,Asics,release: 11/09/2018
3031,3032,['Palace Ralph Lauren Formal Slipper Navy Velvet'],430,Palace,release: 11/09/2018
3032,3033,['Air Force 1 High Utility White Light Cream (W)'],159,Air,release: 11/02/2018
3033,3034,['Air VaporMax Flyknit 2 Gym Blue'],168,Air,release: 11/02/2018
3034,3035,['Jordan Trainer ST G White Obsidian'],209,Jordan,release: 11/02/2018
3035,3036,['Jordan Legacy 312 Rookie of the Year'],70,Jordan,release: 11/01/2018
3036,3037,['Jordan 1 Retro High Paris Saint Germain'],126,Jordan,release: 11/06/2018
3037,3038,['Air Force 1 Low Utility Team Orange'],205,Air,release: 11/05/2018
3038,3039,['Jordan 1 Retro Low Utility Pack (W)'],53,Jordan,release: 11/01/2018
3039,3040,['Air Max 90 Ultra Mid Winter Black'],138,Air,release: 11/01/2018
3040,3041,['Air Huarache Premium Bordeaux'],80,Air,release: 11/05/2018
3041,3042,['Air VaporMax Run Utility Desert Ore'],189,Air,release: 11/05/2018
3042,3043,['Diadora B. Elite Rick and Morty'],84,Diadora,release: 11/19/2018
3043,3044,['Jordan Legacy 312 Lakers (GS)'],149,Jordan,release: 11/01/2018
3044,3045,['adidas Micropacer x R1 Never Made Pack Triple White'],126,adidas,release: 11/19/2018
3045,3046,['Air VaporMax Run Utility White Black (W)'],220,Air,release: 11/18/2018
3046,3047,['Jordan 1 Retro High Rookie of the Year'],200,Jordan,release: 11/17/2018
3047,3048,['Air Foamposite Pro Black Metallic Gold'],210,Air,release: 11/17/2018
3048,3049,"['Timberland 640 Below 6"" Just Don']",750,Timberland,release: 11/17/2018
3049,3050,['adidas Crazy BYW Bristol Studio SharpShooter'],65,adidas,release: 11/17/2018
3050,3051,['Air Foamposite Pro Black Metallic Gold (TD)'],80,Air,release: 11/17/2018
3051,3052,['adidas Superstar 80s Slam Jam'],99,adidas,release: 11/17/2018
3052,3053,['Air Foamposite Pro Black Metallic Gold (PS)'],99,Air,release: 11/17/2018
3053,3054,['Asics Gel-Kayano 5 OG White Black'],119,Asics,release: 11/17/2018
3054,3055,['adidas Crazy BYW 2 Bristol Studio SharpShooter'],125,adidas,release: 11/17/2018
3055,3056,['Air Foamposite Pro Black Metallic Gold (GS)'],180,Air,release: 11/17/2018
3056,3057,['Under Armour Curry 5 White Confetti'],96,Under,release: 11/16/2018
3057,3058,['adidas Harden Vol. 3 Supernova'],165,adidas,release: 11/16/2018
3058,3059,['Jordan Legacy 312 Rookie of the Year (PS)'],40,Jordan,release: 11/01/2018
3059,3060,['Jordan 1 Retro High Zip Utility Pack (W)'],45,Jordan,release: 11/01/2018
3060,3061,['Jordan Jumpman Hustle Olive Canvas'],48,Jordan,release: 11/01/2018
3061,3062,['adidas Continental 80 Collegiate Navy'],55,adidas,release: 11/01/2018
3062,3063,['adidas Continental 80 Grey'],55,adidas,release: 11/01/2018
3063,3064,['adidas Crazy BYW X Black White Purple'],55,adidas,release: 11/01/2018
3064,3065,['Nike Blazer Mid Rebel Burgundy Crush (W)'],56,Nike,release: 11/01/2018
3065,3066,['adidas Dimension Lo Core Black Dark Plum'],60,adidas,release: 11/01/2018
3066,3067,['adidas Crazy BYW Real Purple Core Black'],65,adidas,release: 11/01/2018
3067,3068,['adidas Crazy BYW 2 Trace Maroon'],68,adidas,release: 11/01/2018
3068,3069,['Jordan Legacy 312 Lakers'],70,Jordan,release: 11/01/2018
3069,3070,['Jordan 1 Retro High Double Strap Gym Red'],70,Jordan,release: 11/01/2018
3070,3071,['adidas Continental 80 Maroon'],71,adidas,release: 11/01/2018
3071,3072,['Jordan Zoom Tenacity Triple Black'],75,Jordan,release: 11/01/2018
3072,3073,['Jordan Zoom Tenacity Black White'],75,Jordan,release: 11/01/2018
3073,3074,['Air Max 270 Bowfin Dark Russet'],75,Air,release: 11/01/2018
3074,3075,['Air Force 1 Utility Sequoia'],75,Air,release: 11/01/2018
3075,3076,['adidas NMD Racer Carbon Core Black'],80,adidas,release: 11/01/2018
3076,3077,['Converse Chuck Taylor All-Star 70s Hi Gore-tex Orange'],80,Converse,release: 11/01/2018
3077,3078,['Air Force 1 Sage High White (W)'],85,Air,release: 11/01/2018
3078,3079,['Air Max 270 Bowfin Black Atomic Violet Amarillo'],85,Air,release: 11/01/2018
3079,3080,['Air Force 1 Utility Volt'],88,Air,release: 11/01/2018
3080,3081,['Jordan 1 Rebel XX Utility Pack (W)'],88,Jordan,release: 11/01/2018
3081,3082,['Nike Rise React Flyknit Thunder Grey Sapphire'],90,Nike,release: 11/01/2018
3082,3083,['Jordan Legacy 312 Knicks'],62,Jordan,release: 11/01/2018
3083,3084,['Air Force 1 Low Sport NBA Black Blue Gale Laser Fuchsia'],70,Air,release: 11/01/2018
3084,3085,['Air VaporMax Run Utility Burgundy Crush (W)'],89,Air,release: 11/01/2018
3085,3086,['Jordan 1 Rebel XX Concord (W)'],99,Jordan,release: 11/01/2018
3086,3087,['Jordan Legacy 312 Rookie of the Year (GS)'],145,Jordan,release: 11/01/2018
3087,3088,['adidas EQT Support Mid Adv Camo Purple'],55,adidas,release: 11/01/2018
3088,3089,['Air Force 270 Utility Volt'],59,Air,release: 11/01/2018
3089,3090,['Air Force 270 Utility Black Sail'],70,Air,release: 11/01/2018
3090,3091,['Air Force 1 Mid CMFT Victor Cruz'],70,Air,release: 11/01/2018
3091,3092,['Jordan Legacy 312 Pistons'],77,Jordan,release: 11/01/2018
3092,3093,['Air Force 270 Utility Sequoia'],80,Air,release: 11/01/2018
3093,3094,['Air Zoom Pegasus 35 Vast Grey Metallic Platinum (W)'],85,Air,release: 11/01/2018
3094,3095,['adidas Crazy BYW X Collegiate Navy Clear Orange'],85,adidas,release: 11/01/2018
3095,3096,['Converse Chuck Taylor All-Star 70s Hi Gore-tex Black'],100,Converse,release: 11/01/2018
3096,3097,['Jordan 1 Retro High Utility Pack (W)'],110,Jordan,release: 11/01/2018
3097,3098,['Reebok Answer DMX White Red (2018)'],139,Reebok,release: 11/01/2018
3098,3099,['Air VaporMax Run Utility Medium Olive'],153,Air,release: 11/01/2018
3099,3100,['Air Force 1 Mid Utility University Red'],172,Air,release: 11/01/2018
3100,3101,['Air Force 1 Utility Volt 2'],175,Air,release: 11/01/2018
3101,3102,['Air Force 1 Mid Utility White Black'],178,Air,release: 11/01/2018
3102,3103,['adidas Continental 80 Mist Sun'],35,adidas,release: 11/01/2018
3103,3104,['Jordan Legacy 312 Rookie of the Year (TD)'],35,Jordan,release: 11/01/2018
3104,3105,['Air Vapormax Flightknit 2 Dark Stucco'],125,Air,release: 11/14/2018
3105,3106,['Nike SF Air Force 1 High Muslin'],140,Nike,release: 11/14/2018
3106,3107,['adidas AW Skate Super Alexander Wang White Black'],180,adidas,release: 11/14/2018
3107,3108,['Reebok Answer DMX Unik'],200,Reebok,release: 11/14/2018
3108,3109,['adidas AW Turnout Bball Alexander Wang Cloud White Core Black'],240,adidas,release: 11/14/2018
3109,3110,['Nike Metcon Flyknit 3 Adonis Creed'],250,Nike,release: 11/14/2018
3110,3111,['adidas Copa Mid Turf GTX Core Black Legend Ink'],130,adidas,release: 11/13/2018
3111,3112,['adidas Copa Mid Firm Ground GTX Cleat Core Black Legend Ink'],183,adidas,release: 11/13/2018
3112,3113,['adidas Copa 19+ Firm Ground Cleat Off White Solar Red'],260,adidas,release: 11/13/2018
3113,3114,['Under Armour Project Rock 1 Black Green'],105,Under,release: 11/11/2018
3114,3115,['Li-Ning Way of Wade 7 Announcement'],170,Li-Ning,release: 11/11/2018
3115,3116,"['Timberland 6"" Shearling Champion Wheat']",145,Timberland,release: 11/10/2018
3116,3117,['adidas Ultra Boost Kinfolk'],104,adidas,release: 11/10/2018
3117,3118,"['Timberland 6"" Shearling Champion Wheat (GS)']",115,Timberland,release: 11/10/2018
3118,3119,['Nike SB Dunk Low Diamond Supply Co White Diamond'],210,Nike,release: 11/10/2018
3119,3120,"['Timberland 6"" Shearling Champion Black (GS)']",119,Timberland,release: 11/10/2018
3120,3121,['adidas Alphaedge 4D White (W)'],135,adidas,release: 11/10/2018
3121,3122,"['Timberland 6"" Shearling Champion Black']",340,Timberland,release: 11/10/2018
3122,3123,['adidas Speedfactory AM4 Aaron Kai Black Blue'],70,adidas,release: 12/08/2018
3123,3124,['Converse One Star Platform Low MadeMe Pink (W)'],89,Converse,release: 12/08/2018
3124,3125,['adidas Speedfactory AM4 AM4BROOKLYNBALLET'],90,adidas,release: 12/08/2018
3125,3126,['adidas Speedfactory AM4 Aaron Kai Black'],94,adidas,release: 12/08/2018
3126,3127,['adidas Samba Rose TfL Elizabeth Line (W)'],110,adidas,release: 12/08/2018
3127,3128,['Under Armour Hovr Phantom White Steel'],119,Under,release: 12/08/2018
3128,3129,['Nike SB Zoom Blazer Low Stussy'],130,Nike,release: 12/08/2018
3129,3130,['adidas Speedfactory AM4 Aaron Kai Red Blue'],400,adidas,release: 12/08/2018
3130,3131,['adidas Ultra Boost 2.0 Antique Brass'],110,adidas,release: 12/07/2018
3131,3132,['adidas Ultra Boost Black Grey (W)'],97,adidas,release: 12/07/2018
3132,3133,['adidas Continental 80 Black Gum'],50,adidas,release: 12/07/2018
3133,3134,['Jordan 1 Jester XX Black Sail (W)'],50,Jordan,release: 12/07/2018
3134,3135,['adidas Temper Run Raw Indigo'],78,adidas,release: 12/07/2018
3135,3136,['adidas Crazy BYW Eric Emanuel'],89,adidas,release: 12/07/2018
3136,3137,['Converse Chuck Taylor All-Star 70s Hi Shoe Palace Boom Box Black'],90,Converse,release: 12/07/2018
3137,3138,"['Timberland GTX 6"" Super Boot Kith x Tommy Hilfiger']",250,Timberland,release: 12/31/2018
3138,3139,['Converse Chuck Taylor All-Star 70s Hi Shoe Palace Boom Box White'],95,Converse,release: 12/07/2018
3139,3140,['adidas Rivalry Hi Eric Emanuel'],150,adidas,release: 12/07/2018
3140,3141,['Timberland Shearling 40 Below Super Boot Kith x Tommy Hilfiger'],375,Timberland,release: 12/31/2018
3141,3142,['Jordan 3 Retro Explorer XX Black Sail (W)'],78,Jordan,release: 12/30/2018
3142,3143,['adidas Ultra Boost 2.0 Clear Grey (W)'],194,adidas,release: 12/07/2018
3143,3144,['Nike SB Dunk Low Concepts Green Lobster (Special Box)'],495,Nike,release: 12/14/2018
3144,3145,['adidas Yeezy 700 V2 Static'],515,adidas,release: 12/29/2018
3145,3146,['Nike SB Dunk Low Concepts Purple Lobster (Special Box)'],614,Nike,release: 12/14/2018
3146,3147,['Nike Zoom Rookie Glow-In-The-Dark (2018)'],98,Nike,release: 12/14/2018
3147,3148,['adidas Trimm Star size? x Colnago'],181,adidas,release: 12/29/2018
3148,3149,['Nike SB Dunk Low Concepts Purple Lobster'],498,Nike,release: 12/14/2018
3149,3150,['VaporMax Flyknit 2 Fuchsia'],107,VaporMax,release: 12/28/2018
3150,3151,['adidas Yeezy Boost 350 V2 Static (Non-Reflective)'],330,adidas,release: 12/27/2018
3151,3152,['Jordan 1 Retro High Sports Illustrated (A Star Is Born)'],105,Jordan,release: 12/27/2018
3152,3153,['Jordan 1 Retro High Sports Illustrated (A Star Is Born) (GS)'],131,Jordan,release: 12/27/2018
3153,3154,['Nike SB Dunk Low Doernbecher (2018)'],219,Nike,release: 12/14/2018
3154,3155,['adidas Yeezy Boost 350 V2 Static Reflective'],365,adidas,release: 12/26/2018
3155,3156,['Puma Suede Classic Swarovski'],145,Puma,release: 12/13/2018
3156,3157,['Air Huarache Run Zip Black White'],145,Air,release: 12/13/2018
3157,3158,['adidas Terrex Skychaser Kith Tan'],130,adidas,release: 12/26/2018
3158,3159,['Nike Classic Cortez Blazing Sun'],60,Nike,release: 12/13/2018
3159,3160,['Air Huarache Run Zip Bright Citron'],92,Air,release: 12/13/2018
3160,3161,['adidas Terrex Free Hiker Kith Navy'],139,adidas,release: 12/26/2018
3161,3162,['Under Armour Curry 6 Christmas in the Town'],250,Under,release: 12/26/2018
3162,3163,['adidas Y-3 Ratio Racer Core Black'],179,adidas,release: 12/13/2018
3163,3164,['Jordan 13 Retro Low Clot Sepia Stone'],347,Jordan,release: 12/13/2018
3164,3165,['adidas Terrex Free Hiker Kith Black'],387,adidas,release: 12/26/2018
3165,3166,['Nike Epic React Flyknit Multi-Color'],117,Nike,release: 12/12/2018
3166,3167,['Jordan 1 Retro High Rox Brown (W)'],198,Jordan,release: 12/12/2018
3167,3168,['Jordan 12 Retro Winter Black (PS)'],90,Jordan,release: 12/15/2018
3168,3169,['Dr. Martens 1490 Bape Khaki Smooth Emboss'],200,Dr.,release: 12/12/2018
3169,3170,['Dr. Martens 1490 Bape Black Smooth Emboss'],250,Dr.,release: 12/12/2018
3170,3171,['Reebok Daytona DMX Skull Grey Shark Red'],45,Reebok,release: 12/12/2018
3171,3172,['Reebok Daytona DMX Vainl Archive Green Grey'],65,Reebok,release: 12/25/2018
3172,3173,['Air Terra Humara 18 Olive Grey Deep Orange'],98,Air,release: 12/15/2018
3173,3174,['Converse Chuck Taylor All-Star 70s Ox Undefeated Varsity Jacket'],112,Converse,release: 12/15/2018
3174,3175,['Air Force 1 Jester XX Rox Brown (W)'],79,Air,release: 12/12/2018
3175,3176,['adidas Ultra Boost 2019 Cloud White Active Red'],130,adidas,release: 12/15/2018
3176,3177,['Dr. Martens 1461 Bape Khaki Smooth Emboss'],180,Dr.,release: 12/12/2018
3177,3178,['adidas Terrex Fast GTX-Surround White Mountaineering'],135,adidas,release: 12/15/2018
3178,3179,['Reebok Classic Nylon 24 Kilates F.C.V.K. II Green'],166,Reebok,release: 12/15/2018
3179,3180,['Dr. Martens 1461 Bape Black Smooth Emboss'],250,Dr.,release: 12/12/2018
3180,3181,['adidas Ultra Boost 2019 Cloud White Active Red (W)'],180,adidas,release: 12/15/2018
3181,3182,['Reebok Classic Nylon 24 Kilates F.C.V.K. II Red'],220,Reebok,release: 12/15/2018
3182,3183,['UGG Classic Short Boot mastermind World Chestnut'],320,UGG,release: 12/12/2018
3183,3184,['adidas Harden Vol. 3 Core Black Active Blue'],90,adidas,release: 12/19/2018
3184,3185,['Nike Phantom Vision Elite Dynamic Fit FG EA Sports'],345,Nike,release: 12/12/2018
3185,3186,['Nike Phantom Vision Elite Dynamic Fit MG EA Sports (GS)'],390,Nike,release: 12/12/2018
3186,3187,['Air Force 1 Low Utility Carhartt WIP Camo'],79,Air,release: 12/06/2018
3187,3188,['Nike Epic React Flyknit South Beach'],85,Nike,release: 12/06/2018
3188,3189,['Crocs Dimitri Clog Post Malone Barbed Wire'],300,Crocs,release: 12/11/2018
3189,3190,['adidas Ultra Boost 4.0 Core Black True Green'],150,adidas,release: 12/06/2018
3190,3191,['Jordan 1 Retro High Spider-Man Origin Story'],299,Jordan,release: 12/14/2018
3191,3192,['Air Foamposite One Obsidian Glitter (W)'],122,Air,release: 12/14/2018
3192,3193,['Jordan 1 Retro High Spider-Man Origin Story (TD)'],110,Jordan,release: 12/14/2018
3193,3194,['adidas Ultra Boost 4.0 Clear Orange (W)'],75,adidas,release: 12/10/2018
3194,3195,['Nike SB Dunk Low Light Cream Thunderstorm'],180,Nike,release: 12/10/2018
3195,3196,['Jordan Westbrook 0.3 So Cal'],55,Jordan,release: 12/06/2018
3196,3197,"[""Air Force 1 Low '07 Camper Green Gum""]",60,Air,release: 12/06/2018
3197,3198,['Jordan 1 Retro High Spider-Man Origin Story (GS)'],260,Jordan,release: 12/14/2018
3198,3199,['Air VaporMax Flyknit 2 Black Metallic Silver Multi-Color'],145,Air,release: 12/10/2018
3199,3200,"[""Air Force 1 Low '07 Pewter Gum""]",75,Air,release: 12/06/2018
3200,3201,['Reebok Classic Leather Opening Ceremony Floral Satin Black'],59,Reebok,release: 12/17/2018
3201,3202,['adidas Ultra Boost Uncaged White Multi'],115,adidas,release: 12/17/2018
3202,3203,['Jordan 1 Retro High Spider-Man Origin Story (PS)'],174,Jordan,release: 12/14/2018
3203,3204,['Nike SB Dunk High Camo'],109,Nike,release: 12/10/2018
3204,3205,['adidas Continental 80 TfL Elizabeth Line Grey Aqua Blue'],72,adidas,release: 12/10/2018
3205,3206,['adidas Continental 80 TfL Elizabeth Line White Black Grey'],100,adidas,release: 12/10/2018
3206,3207,['Nike Vandal High Supreme Carhartt WIP Black'],150,Nike,release: 12/06/2018
3207,3208,['Converse Chuck Taylor All-Star Ox Hello Kitty Fiery Red (W)'],35,Converse,release: 12/06/2018
3208,3209,['Reebok Classic Leather Opening Ceremony Floral Satin Red'],125,Reebok,release: 12/17/2018
3209,3210,['Jordan 12 Retro Winter Black'],170,Jordan,release: 12/15/2018
3210,3211,['adidas Continental 80 TfL Elizabeth Line Beige Maroon Grey'],117,adidas,release: 12/10/2018
3211,3212,['adidas Continental 80 TfL Elizabeth Line Black Scarlet Grey'],162,adidas,release: 12/10/2018
3212,3213,['Diet Starts Monday x Rider Rnext'],180,Diet,release: 12/10/2018
3213,3214,['Converse One Star Ox Hello Kitty Black (W)'],40,Converse,release: 12/06/2018
3214,3215,"[""Air Force 1 Low '07 Monarch Gum""]",59,Air,release: 12/06/2018
3215,3216,['Air Fear Of God 1 Black'],670,Air,release: 12/15/2018
3216,3217,['Air Force 1 Low Utility Spruce Fog Black'],64,Air,release: 12/15/2018
3217,3218,['adidas EQT Support Mid ADV Primeknit Dragon Ball Z Super Shenron'],96,adidas,release: 12/22/2018
